data_type,timestamp,value
alphaAverage,1592897253157,0.2954886393626367
thetaAverage,1592897253157,0.2707781049942469
engagementLevel,1592897253157,0.7004737238161423
fatigureRatio1,1592897253157,4.459840666916923
fatigueRatio2,1592897253157,0.9163739952179214
betaAverage,1592897253280,0.12697017374576802
alphaAverage,1592897253280,0.29592072079911796
thetaAverage,1592897253280,0.2707781049942469
engagementLevel,1592897253280,0.6998463142189741
fatigureRatio1,1592897253280,4.46324368215849
fatigueRatio2,1592897253280,0.9150359740373207
betaAverage,1592897253281,0.1300085914881199
alphaAverage,1592897253281,0.29592072079911796
thetaAverage,1592897253281,0.2707781049942469
engagementLevel,1592897253281,0.7101139890683283
fatigureRatio1,1592897253281,4.358933662050707
fatigueRatio2,1592897253281,0.9150359740373207
betaAverage,1592897253282,0.1300085914881199
alphaAverage,1592897253282,0.29592072079911796
thetaAverage,1592897253282,0.2699029479358627
engagementLevel,1592897253282,0.7092388320099442
fatigureRatio1,1592897253283,4.352202129554532
fatigueRatio2,1592897253283,0.9120785702569403
betaAverage,1592897253348,0.1300085914881199
alphaAverage,1592897253348,0.2964242652122234
thetaAverage,1592897253348,0.2699029479358627
engagementLevel,1592897253348,0.7084925195252227
fatigureRatio1,1592897253348,4.356075292145879
fatigueRatio2,1592897253348,0.9105291961932573
betaAverage,1592897253349,0.13153741632160815
alphaAverage,1592897253349,0.2964242652122234
thetaAverage,1592897253349,0.2699029479358627
engagementLevel,1592897253349,0.7136500758150011
fatigureRatio1,1592897253349,4.305445773417198
fatigueRatio2,1592897253349,0.9105291961932573
betaAverage,1592897253350,0.13153741632160815
alphaAverage,1592897253350,0.2964242652122234
thetaAverage,1592897253350,0.2675550582711328
engagementLevel,1592897253350,0.7113021861502712
fatigureRatio1,1592897253350,4.287596177991138
fatigueRatio2,1592897253350,0.9026084894891386
betaAverage,1592897253495,0.13153741632160815
alphaAverage,1592897253496,0.29850903030894094
thetaAverage,1592897253496,0.2675550582711328
engagementLevel,1592897253496,0.7082030888699857
fatigureRatio1,1592897253496,4.303445395309048
fatigueRatio2,1592897253496,0.8963047382326342
betaAverage,1592897253498,0.1319027986124095
alphaAverage,1592897253498,0.29850903030894094
thetaAverage,1592897253498,0.2675550582711328
engagementLevel,1592897253498,0.7094271131161642
fatigureRatio1,1592897253498,4.2915244751055495
fatigueRatio2,1592897253498,0.8963047382326342
betaAverage,1592897253500,0.1319027986124095
alphaAverage,1592897253500,0.29850903030894094
thetaAverage,1592897253500,0.26186990121924425
engagementLevel,1592897253500,0.7037419560642757
fatigureRatio1,1592897253500,4.248423364957052
fatigueRatio2,1592897253500,0.8772595621252156
betaAverage,1592897253561,0.1319027986124095
alphaAverage,1592897253561,0.30235505597347045
thetaAverage,1592897253561,0.26186990121924425
engagementLevel,1592897253561,0.6981212421724547
fatigureRatio1,1592897253561,4.277581394240653
fatigueRatio2,1592897253561,0.8661006192739886
betaAverage,1592897253562,0.13219194656605462
alphaAverage,1592897253562,0.30235505597347045
thetaAverage,1592897253562,0.26186990121924425
engagementLevel,1592897253562,0.6990775614002387
fatigureRatio1,1592897253562,4.268224894553457
fatigueRatio2,1592897253562,0.8661006192739886
betaAverage,1592897253563,0.13219194656605462
alphaAverage,1592897253563,0.30235505597347045
thetaAverage,1592897253563,0.2538151393095648
engagementLevel,1592897253563,0.6910227994905592
fatigureRatio1,1592897253563,4.207292575157928
fatigueRatio2,1592897253563,0.8394605424816686
betaAverage,1592897253697,0.13219194656605462
alphaAverage,1592897253698,0.3058012848206769
thetaAverage,1592897253699,0.2538151393095648
engagementLevel,1592897253700,0.6860956859513898
fatigureRatio1,1592897253701,4.233362460175353
fatigueRatio2,1592897253701,0.8300002384175821
betaAverage,1592897253702,0.13369394531082923
alphaAverage,1592897253702,0.3058012848206769
thetaAverage,1592897253702,0.2538151393095648
engagementLevel,1592897253702,0.6910073682082363
fatigureRatio1,1592897253703,4.185802302633616
fatigueRatio2,1592897253703,0.8300002384175821
betaAverage,1592897253704,0.13369394531082923
alphaAverage,1592897253704,0.3058012848206769
thetaAverage,1592897253704,0.24614488556642788
engagementLevel,1592897253704,0.6833371144650995
fatigureRatio1,1592897253704,4.1284305665740355
fatigueRatio2,1592897253704,0.8049177612539078
betaAverage,1592897253761,0.13369394531082923
alphaAverage,1592897253761,0.3070140920791472
thetaAverage,1592897253761,0.24614488556642788
engagementLevel,1592897253761,0.6816100604886376
fatigureRatio1,1592897253761,4.137502086272632
fatigueRatio2,1592897253761,0.8017380697397192
betaAverage,1592897253762,0.13779231482204352
alphaAverage,1592897253762,0.3070140920791472
thetaAverage,1592897253762,0.24614488556642788
engagementLevel,1592897253762,0.6949591855514629
fatigureRatio1,1592897253762,4.01443998063296
fatigueRatio2,1592897253762,0.8017380697397192
betaAverage,1592897253763,0.13779231482204352
alphaAverage,1592897253763,0.3070140920791472
thetaAverage,1592897253763,0.2406533260852307
engagementLevel,1592897253763,0.6894676260702657
fatigureRatio1,1592897253763,3.9745860926400813
fatigueRatio2,1592897253763,0.7838510748985135
betaAverage,1592897253919,0.13779231482204352
alphaAverage,1592897253919,0.3045862657582271
thetaAverage,1592897253919,0.2406533260852307
engagementLevel,1592897253919,0.6930450794659284
fatigureRatio1,1592897253920,3.956966631612407
fatigueRatio2,1592897253920,0.7900990725440498
betaAverage,1592897253921,0.14563122581349314
alphaAverage,1592897253921,0.3045862657582271
thetaAverage,1592897253921,0.2406533260852307
engagementLevel,1592897253921,0.718781338361042
fatigureRatio1,1592897253921,3.7439744724921478
fatigueRatio2,1592897253921,0.7900990725440498
betaAverage,1592897253922,0.14563122581349314
alphaAverage,1592897253922,0.3045862657582271
thetaAverage,1592897253922,0.2354124248002054
engagementLevel,1592897253922,0.7135404370760168
fatigureRatio1,1592897253923,3.707986989342502
fatigueRatio2,1592897253923,0.7728924487589005
betaAverage,1592897253958,0.14563122581349314
alphaAverage,1592897253958,0.30217531561621347
thetaAverage,1592897253958,0.2354124248002054
engagementLevel,1592897253958,0.717355251653926
fatigureRatio1,1592897253958,3.691431816311814
fatigueRatio2,1592897253958,0.7790590846910798
betaAverage,1592897253959,0.15801873830318325
alphaAverage,1592897253959,0.30217531561621347
thetaAverage,1592897253959,0.2354124248002054
engagementLevel,1592897253959,0.758349707023084
fatigureRatio1,1592897253959,3.4020505807670363
fatigueRatio2,1592897253959,0.7790590846910798
betaAverage,1592897253959,0.15801873830318325
alphaAverage,1592897253959,0.30217531561621347
thetaAverage,1592897253959,0.22530469999983566
engagementLevel,1592897253959,0.7482419822227142
fatigureRatio1,1592897253960,3.3380852250825948
fatigueRatio2,1592897253960,0.7456092154330383
betaAverage,1592897254152,0.15801873830318325
alphaAverage,1592897254152,0.3044078251870695
thetaAverage,1592897254152,0.22530469999983566
engagementLevel,1592897254152,0.7444067901188236
fatigureRatio1,1592897254152,3.3522133569410624
fatigueRatio2,1592897254152,0.7401409601128941
betaAverage,1592897254154,0.17538720025322244
alphaAverage,1592897254154,0.3044078251870695
thetaAverage,1592897254154,0.22530469999983566
engagementLevel,1592897254154,0.8014633455453
fatigureRatio1,1592897254154,3.020246200532941
fatigueRatio2,1592897254154,0.7401409601128941
betaAverage,1592897254155,0.17538720025322244
alphaAverage,1592897254155,0.3044078251870695
thetaAverage,1592897254155,0.2077662312695045
engagementLevel,1592897254155,0.7839248768149689
fatigureRatio1,1592897254155,2.920247633334142
fatigueRatio2,1592897254155,0.6825259210791468
betaAverage,1592897254195,0.17538720025322244
alphaAverage,1592897254195,0.30458148733551516
thetaAverage,1592897254195,0.2077662312695045
engagementLevel,1592897254195,0.783596370479583
fatigureRatio1,1592897254196,2.9212377976573927
fatigueRatio2,1592897254196,0.6821367676907996
betaAverage,1592897254196,0.19751299324882476
alphaAverage,1592897254197,0.30458148733551516
thetaAverage,1592897254197,0.2077662312695045
engagementLevel,1592897254197,0.8562396331714792
fatigureRatio1,1592897254197,2.593995008518601
fatigueRatio2,1592897254197,0.6821367676907996
betaAverage,1592897254198,0.19751299324882476
alphaAverage,1592897254198,0.30458148733551516
thetaAverage,1592897254198,0.1884060796903143
engagementLevel,1592897254198,0.8368794815922891
fatigureRatio1,1592897254199,2.495975373148079
fatigueRatio2,1592897254199,0.6185736412888859
betaAverage,1592897254292,0.19751299324882476
alphaAverage,1592897254292,0.277713449822923
thetaAverage,1592897254292,0.1884060796903143
engagementLevel,1592897254292,0.8996175581936563
fatigureRatio1,1592897254292,2.3599436262201996
fatigueRatio2,1592897254292,0.6784189955886065
betaAverage,1592897254293,0.22664338450899305
alphaAverage,1592897254293,0.277713449822923
thetaAverage,1592897254293,0.1884060796903143
engagementLevel,1592897254293,1.0045112580801492
fatigureRatio1,1592897254294,2.056620935674132
fatigueRatio2,1592897254294,0.6784189955886065
betaAverage,1592897254295,0.22664338450899305
alphaAverage,1592897254295,0.277713449822923
thetaAverage,1592897254295,0.183196839177299
engagementLevel,1592897254295,0.9993020175671339
fatigureRatio1,1592897254295,2.0336366313923158
fatigueRatio2,1592897254295,0.6596613858425289
betaAverage,1592897254400,0.22664338450899305
alphaAverage,1592897254401,0.28306809005789224
thetaAverage,1592897254401,0.183196839177299
engagementLevel,1592897254401,0.9838642138101678
fatigureRatio1,1592897254401,2.057262470931245
fatigueRatio2,1592897254401,0.6471829415312483
betaAverage,1592897254401,0.23527201654853996
alphaAverage,1592897254402,0.28306809005789224
thetaAverage,1592897254402,0.183196839177299
engagementLevel,1592897254402,1.0143467455493766
fatigureRatio1,1592897254402,1.981812100203571
fatigueRatio2,1592897254402,0.6471829415312483
betaAverage,1592897254402,0.23527201654853996
alphaAverage,1592897254403,0.28306809005789224
thetaAverage,1592897254403,0.18525368630761324
engagementLevel,1592897254403,1.0164035926796908
fatigureRatio1,1592897254403,1.9905545216801592
fatigueRatio2,1592897254403,0.65444920432298
betaAverage,1592897254492,0.23527201654853996
alphaAverage,1592897254492,0.30161471727498873
thetaAverage,1592897254492,0.18525368630761324
engagementLevel,1592897254492,0.965295252827185
fatigureRatio1,1592897254492,2.0693850918821624
fatigueRatio2,1592897254492,0.6142063888040099
betaAverage,1592897254493,0.22605988244781894
alphaAverage,1592897254493,0.30161471727498873
thetaAverage,1592897254493,0.18525368630761324
engagementLevel,1592897254493,0.9347525320211505
fatigureRatio1,1592897254494,2.153714309282564
fatigueRatio2,1592897254494,0.6142063888040099
betaAverage,1592897254495,0.22605988244781894
alphaAverage,1592897254495,0.30161471727498873
thetaAverage,1592897254495,0.19437257104796418
engagementLevel,1592897254495,0.9438714167615014
fatigureRatio1,1592897254495,2.194052668489027
fatigueRatio2,1592897254495,0.644439942467232
betaAverage,1592897254553,0.22605988244781894
alphaAverage,1592897254553,0.33282375242724554
thetaAverage,1592897254553,0.19437257104796418
engagementLevel,1592897254553,0.8735905679583111
fatigureRatio1,1592897254553,2.3321091640260483
fatigueRatio2,1592897254553,0.5840105149660361
betaAverage,1592897254554,0.20727218109604834
alphaAverage,1592897254554,0.33282375242724554
thetaAverage,1592897254554,0.19437257104796418
engagementLevel,1592897254554,0.8171411672927815
fatigureRatio1,1592897254554,2.543497736586807
fatigueRatio2,1592897254554,0.5840105149660361
betaAverage,1592897254555,0.20727218109604834
alphaAverage,1592897254555,0.33282375242724554
thetaAverage,1592897254555,0.19981691013160074
engagementLevel,1592897254555,0.8225855063764181
fatigureRatio1,1592897254555,2.569764354011524
fatigueRatio2,1592897254555,0.6003685394277268
betaAverage,1592897254702,0.20727218109604834
alphaAverage,1592897254702,0.36238214589530593
thetaAverage,1592897254702,0.19981691013160074
engagementLevel,1592897254702,0.7717881936062848
fatigureRatio1,1592897254702,2.7123710140647765
fatigueRatio2,1592897254702,0.5513983301741606
betaAverage,1592897254703,0.19230720415964142
alphaAverage,1592897254703,0.36238214589530593
thetaAverage,1592897254703,0.19981691013160074
engagementLevel,1592897254703,0.7304920726303624
fatigureRatio1,1592897254703,2.9234425121182883
fatigueRatio2,1592897254703,0.5513983301741606
betaAverage,1592897254704,0.19230720415964142
alphaAverage,1592897254704,0.36238214589530593
thetaAverage,1592897254704,0.20062697760889836
engagementLevel,1592897254704,0.73130214010766
fatigureRatio1,1592897254704,2.927654873692768
fatigueRatio2,1592897254704,0.5536337258372009
betaAverage,1592897254796,0.19230720415964142
alphaAverage,1592897254796,0.372479992145916
thetaAverage,1592897254796,0.20062697760889836
engagementLevel,1592897254796,0.7169156594565576
fatigureRatio1,1592897254796,2.980163807483035
fatigueRatio2,1592897254796,0.5386248438555175
betaAverage,1592897254798,0.1862895217796277
alphaAverage,1592897254798,0.372479992145916
thetaAverage,1592897254798,0.20062697760889836
engagementLevel,1592897254798,0.7007599396678384
fatigureRatio1,1592897254798,3.0764315903541513
fatigueRatio2,1592897254798,0.5386248438555175
betaAverage,1592897254800,0.1862895217796277
alphaAverage,1592897254800,0.372479992145916
thetaAverage,1592897254800,0.1995518599383447
engagementLevel,1592897254800,0.6996848219972848
fatigureRatio1,1592897254800,3.070660371123552
fatigueRatio2,1592897254801,0.5357384668870265
betaAverage,1592897254882,0.1862895217796277
alphaAverage,1592897254882,0.3674941183032392
thetaAverage,1592897254882,0.1995518599383447
engagementLevel,1592897254882,0.706470236318753
fatigureRatio1,1592897254882,3.0438962579568716
fatigueRatio2,1592897254883,0.5430069489538979
betaAverage,1592897254883,0.18611799852599825
alphaAverage,1592897254883,0.3674941183032392
thetaAverage,1592897254883,0.1995518599383447
engagementLevel,1592897254883,0.7060034989069506
fatigureRatio1,1592897254883,3.0467014621499646
fatigueRatio2,1592897254884,0.5430069489538979
betaAverage,1592897254884,0.18611799852599825
alphaAverage,1592897254884,0.3674941183032392
thetaAverage,1592897254884,0.19917139794136124
engagementLevel,1592897254884,0.7056230369099672
fatigureRatio1,1592897254884,3.044657264382975
fatigueRatio2,1592897254885,0.5419716616444299
betaAverage,1592897255005,0.18611799852599825
alphaAverage,1592897255005,0.36178756016504654
thetaAverage,1592897255005,0.19917139794136124
engagementLevel,1592897255006,0.7136114147321313
fatigureRatio1,1592897255006,3.0139962956245157
fatigueRatio2,1592897255006,0.5505203049283943
betaAverage,1592897255007,0.1855336396036313
alphaAverage,1592897255008,0.36178756016504654
thetaAverage,1592897255008,0.19917139794136124
engagementLevel,1592897255008,0.7119962156852089
fatigureRatio1,1592897255008,3.023489213626296
fatigueRatio2,1592897255008,0.5505203049283943
betaAverage,1592897255010,0.1855336396036313
alphaAverage,1592897255011,0.36178756016504654
thetaAverage,1592897255011,0.1978398066965899
engagementLevel,1592897255011,0.7106646244404375
fatigureRatio1,1592897255011,3.0163121256997285
fatigueRatio2,1592897255011,0.5468397161205208
betaAverage,1592897255083,0.1855336396036313
alphaAverage,1592897255083,0.3555500195865135
thetaAverage,1592897255083,0.1978398066965899
engagementLevel,1592897255083,0.719661292796907
fatigureRatio1,1592897255083,2.9826926667603213
fatigueRatio2,1592897255083,0.5564331199493885
betaAverage,1592897255084,0.18536546707080753
alphaAverage,1592897255084,0.3555500195865135
thetaAverage,1592897255084,0.1978398066965899
engagementLevel,1592897255084,0.7191883001838864
fatigureRatio1,1592897255084,2.9853987100613226
fatigueRatio2,1592897255084,0.5564331199493885
betaAverage,1592897255085,0.18536546707080753
alphaAverage,1592897255085,0.3555500195865135
thetaAverage,1592897255085,0.19587210559600132
engagementLevel,1592897255085,0.7172205990832977
fatigureRatio1,1592897255085,2.9747834583012045
fatigueRatio2,1592897255085,0.5508988744362624
betaAverage,1592897255172,0.18536546707080753
alphaAverage,1592897255172,0.34945870146682
thetaAverage,1592897255172,0.19587210559600132
engagementLevel,1592897255172,0.7263080806990777
fatigureRatio1,1592897255172,2.941922331490747
fatigueRatio2,1592897255172,0.5605014405818101
betaAverage,1592897255173,0.18538116823562048
alphaAverage,1592897255173,0.34945870146682
thetaAverage,1592897255173,0.19587210559600132
engagementLevel,1592897255173,0.726353010657173
fatigureRatio1,1592897255173,2.9416731605105806
fatigueRatio2,1592897255173,0.5605014405818101
betaAverage,1592897255174,0.18538116823562048
alphaAverage,1592897255174,0.34945870146682
thetaAverage,1592897255174,0.19340922635663355
engagementLevel,1592897255174,0.7238901314178052
fatigureRatio1,1592897255174,2.928387672762238
fatigueRatio2,1592897255174,0.5534537430168902
betaAverage,1592897255323,0.18538116823562048
alphaAverage,1592897255324,0.34494119372932275
thetaAverage,1592897255324,0.19340922635663355
engagementLevel,1592897255324,0.7308375521282724
fatigureRatio1,1592897255324,2.904018920636588
fatigueRatio2,1592897255324,0.5607020265268834
engagementAverage,1592897255325,0.7532854096611467
fatigueAverage1,1592897255326,3.264042429418172
fatigueAverage2,1592897255327,0.7530221637111557
hue,1592897255331,30500
sat,1592897255331,10
betaAverage,1592897255337,0.18479591065637777
alphaAverage,1592897255338,0.34494119372932275
thetaAverage,1592897255338,0.19340922635663355
engagementLevel,1592897255338,0.729140864142372
fatigureRatio1,1592897255338,2.9132160888938836
fatigueRatio2,1592897255338,0.5607020265268834
betaAverage,1592897255339,0.18479591065637777
alphaAverage,1592897255339,0.34494119372932275
thetaAverage,1592897255339,0.19123927751675956
engagementLevel,1592897255339,0.7269709153024979
fatigureRatio1,1592897255340,2.9014736816503106
fatigueRatio2,1592897255340,0.5544112474627373
betaAverage,1592897255443,0.18479591065637777
alphaAverage,1592897255443,0.3414252566593603
thetaAverage,1592897255443,0.19123927751675956
engagementLevel,1592897255443,0.7324877852121012
fatigureRatio1,1592897255443,2.8824476271371227
fatigueRatio2,1592897255443,0.5601204766979463
betaAverage,1592897255444,0.1829871696193523
alphaAverage,1592897255444,0.3414252566593603
thetaAverage,1592897255444,0.19123927751675956
engagementLevel,1592897255445,0.7271901658891404
fatigureRatio1,1592897255445,2.910939249370118
fatigueRatio2,1592897255445,0.5601204766979463
betaAverage,1592897255446,0.1829871696193523
alphaAverage,1592897255446,0.3414252566593603
thetaAverage,1592897255447,0.1877919339862483
engagementLevel,1592897255447,0.7237428223586291
fatigureRatio1,1592897255447,2.892099985733862
fatigueRatio2,1592897255447,0.5500235566158135
betaAverage,1592897255517,0.1829871696193523
alphaAverage,1592897255517,0.3502686446219392
thetaAverage,1592897255517,0.1877919339862483
engagementLevel,1592897255517,0.7102114323597285
fatigureRatio1,1592897255517,2.9404278984556926
fatigueRatio2,1592897255517,0.5361368677146099
betaAverage,1592897255518,0.17836838466934887
alphaAverage,1592897255518,0.3502686446219392
thetaAverage,1592897255518,0.1877919339862483
engagementLevel,1592897255518,0.6970250252378787
fatigureRatio1,1592897255518,3.0165692177210635
fatigueRatio2,1592897255518,0.5361368677146099
betaAverage,1592897255519,0.17836838466934887
alphaAverage,1592897255519,0.3502686446219392
thetaAverage,1592897255519,0.1794097784016134
engagementLevel,1592897255519,0.6886428696532438
fatigureRatio1,1592897255519,2.969575712677144
fatigueRatio2,1592897255519,0.5122062198723454
betaAverage,1592897255599,0.17836838466934887
alphaAverage,1592897255599,0.36234116302976255
thetaAverage,1592897255599,0.1794097784016134
engagementLevel,1592897255599,0.6716761915739357
fatigureRatio1,1592897255599,3.037258774505633
fatigueRatio2,1592897255600,0.49514048280205125
betaAverage,1592897255600,0.1731644353835413
alphaAverage,1592897255600,0.36234116302976255
thetaAverage,1592897255600,0.1794097784016134
engagementLevel,1592897255600,0.6573141763883187
fatigureRatio1,1592897255600,3.1285346799500355
fatigueRatio2,1592897255601,0.49514048280205125
betaAverage,1592897255601,0.1731644353835413
alphaAverage,1592897255601,0.36234116302976255
thetaAverage,1592897255601,0.1676685895553451
engagementLevel,1592897255601,0.6455729875420504
fatigureRatio1,1592897255602,3.060730983306075
fatigueRatio2,1592897255602,0.46273679797614625
betaAverage,1592897255701,0.1731644353835413
alphaAverage,1592897255702,0.3679155880685855
thetaAverage,1592897255702,0.1676685895553451
engagementLevel,1592897255702,0.638332081397557
fatigureRatio1,1592897255702,3.0929224955324526
fatigueRatio2,1592897255702,0.4557257017446321
betaAverage,1592897255703,0.1692196424037104
alphaAverage,1592897255703,0.3679155880685855
thetaAverage,1592897255703,0.1676685895553451
engagementLevel,1592897255703,0.6276100758404141
fatigureRatio1,1592897255703,3.165023693562581
fatigueRatio2,1592897255704,0.4557257017446321
betaAverage,1592897255705,0.1692196424037104
alphaAverage,1592897255705,0.3679155880685855
thetaAverage,1592897255705,0.15648912126440337
engagementLevel,1592897255707,0.6164306075494723
fatigureRatio1,1592897255707,3.0989588553904808
fatigueRatio2,1592897255708,0.4253397418845739
betaAverage,1592897255833,0.1692196424037104
alphaAverage,1592897255834,0.35377144177022335
thetaAverage,1592897255834,0.15648912126440337
engagementLevel,1592897255834,0.6348195414841892
fatigureRatio1,1592897255834,3.015374313445769
fatigueRatio2,1592897255834,0.44234526247046246
betaAverage,1592897255835,0.16899423826128918
alphaAverage,1592897255835,0.35377144177022335
thetaAverage,1592897255835,0.15648912126440337
engagementLevel,1592897255835,0.6341823952484915
fatigureRatio1,1592897255836,3.019396213057224
fatigueRatio2,1592897255836,0.44234526247046246
betaAverage,1592897255837,0.16899423826128918
alphaAverage,1592897255837,0.35377144177022335
thetaAverage,1592897255837,0.1506450964001388
engagementLevel,1592897255837,0.6283383703842269
fatigureRatio1,1592897255837,2.9848150052930342
fatigueRatio2,1592897255837,0.4258260521152628
betaAverage,1592897255934,0.16899423826128918
alphaAverage,1592897255934,0.3344708729158553
thetaAverage,1592897255934,0.1506450964001388
engagementLevel,1592897255934,0.6559035566900546
fatigureRatio1,1592897255934,2.8706065621357792
fatigueRatio2,1592897255934,0.4503982516828525
betaAverage,1592897255935,0.16994209361512208
alphaAverage,1592897255935,0.3344708729158553
thetaAverage,1592897255935,0.1506450964001388
engagementLevel,1592897255935,0.6587374517481495
fatigureRatio1,1592897255935,2.854595697842025
fatigueRatio2,1592897255935,0.4503982516828525
betaAverage,1592897255936,0.16994209361512208
alphaAverage,1592897255936,0.3344708729158553
thetaAverage,1592897255936,0.14816540528440758
engagementLevel,1592897255936,0.6562577606324183
fatigureRatio1,1592897255936,2.8400043093108986
fatigueRatio2,1592897255937,0.4429844787162749
betaAverage,1592897256027,0.16994209361512208
alphaAverage,1592897256027,0.323207661394216
thetaAverage,1592897256027,0.14816540528440758
engagementLevel,1592897256027,0.6739638745473125
fatigureRatio1,1592897256027,2.773727548315193
fatigueRatio2,1592897256027,0.45842169905647884
betaAverage,1592897256028,0.16945534139413898
alphaAverage,1592897256028,0.323207661394216
thetaAverage,1592897256028,0.14816540528440758
engagementLevel,1592897256028,0.6724578699591682
fatigureRatio1,1592897256028,2.781694945704008
fatigueRatio2,1592897256028,0.45842169905647884
betaAverage,1592897256029,0.16945534139413898
alphaAverage,1592897256029,0.323207661394216
thetaAverage,1592897256029,0.14748455401833377
engagementLevel,1592897256029,0.6717770186930945
fatigureRatio1,1592897256029,2.7776770654738994
fatigueRatio2,1592897256029,0.4563151547278672
betaAverage,1592897256121,0.16945534139413898
alphaAverage,1592897256121,0.3329748705014666
thetaAverage,1592897256121,0.14748455401833377
engagementLevel,1592897256121,0.6563978577128016
fatigureRatio1,1592897256121,2.8353159042788265
fatigueRatio2,1592897256121,0.442929983864005
betaAverage,1592897256123,0.16313616986098997
alphaAverage,1592897256123,0.3329748705014666
thetaAverage,1592897256123,0.14748455401833377
engagementLevel,1592897256123,0.6374199344730321
fatigureRatio1,1592897256123,2.9451434646847776
fatigueRatio2,1592897256123,0.442929983864005
betaAverage,1592897256124,0.16313616986098997
alphaAverage,1592897256124,0.3329748705014666
thetaAverage,1592897256124,0.14663370503142104
engagementLevel,1592897256124,0.6365690854861195
fatigureRatio1,1592897256124,2.9399278893305336
fatigueRatio2,1592897256125,0.4403746889685334
betaAverage,1592897256190,0.16313616986098997
alphaAverage,1592897256190,0.3461129894234116
thetaAverage,1592897256190,0.14663370503142104
engagementLevel,1592897256190,0.6179716057925508
fatigureRatio1,1592897256190,3.020462567404318
fatigueRatio2,1592897256190,0.4236584858479238
betaAverage,1592897256191,0.15360302497777914
alphaAverage,1592897256191,0.3461129894234116
thetaAverage,1592897256191,0.14663370503142104
engagementLevel,1592897256191,0.5904281584949154
fatigureRatio1,1592897256191,3.207923115616476
fatigueRatio2,1592897256191,0.4236584858479238
betaAverage,1592897256192,0.15360302497777914
alphaAverage,1592897256192,0.3461129894234116
thetaAverage,1592897256192,0.14707167468488036
engagementLevel,1592897256192,0.5908661281483747
fatigureRatio1,1592897256192,3.2107744243945597
fatigueRatio2,1592897256192,0.42492388086874905
betaAverage,1592897256336,0.15360302497777914
alphaAverage,1592897256336,0.3246988046587672
thetaAverage,1592897256336,0.14707167468488036
engagementLevel,1592897256336,0.6201347804736552
fatigureRatio1,1592897256337,3.0713619045711886
fatigueRatio2,1592897256337,0.4529480015777732
betaAverage,1592897256337,0.1493659872471835
alphaAverage,1592897256338,0.3246988046587672
thetaAverage,1592897256338,0.14707167468488036
engagementLevel,1592897256338,0.6070856479551403
fatigureRatio1,1592897256338,3.1584866678042425
fatigueRatio2,1592897256338,0.4529480015777732
betaAverage,1592897256339,0.1493659872471835
alphaAverage,1592897256339,0.3246988046587672
thetaAverage,1592897256339,0.15451249761386887
engagementLevel,1592897256339,0.6145264708841288
fatigureRatio1,1592897256339,3.2083027140549514
fatigueRatio2,1592897256339,0.4758640789461769
betaAverage,1592897256374,0.1493659872471835
alphaAverage,1592897256375,0.2905185494933532
thetaAverage,1592897256375,0.15451249761386887
engagementLevel,1592897256375,0.668648298951404
fatigureRatio1,1592897256375,2.9794671150316634
fatigueRatio2,1592897256375,0.5318507127456382
betaAverage,1592897256375,0.14801990512158253
alphaAverage,1592897256376,0.2905185494933532
thetaAverage,1592897256376,0.15451249761386887
engagementLevel,1592897256376,0.6640149213996144
fatigureRatio1,1592897256376,3.0065621697411347
fatigueRatio2,1592897256376,0.5318507127456382
betaAverage,1592897256377,0.14801990512158253
alphaAverage,1592897256377,0.2905185494933532
thetaAverage,1592897256377,0.1643156604939222
engagementLevel,1592897256377,0.6738180842796677
fatigureRatio1,1592897256377,3.0727908494041913
fatigueRatio2,1592897256377,0.5655943855580953
betaAverage,1592897256535,0.14801990512158253
alphaAverage,1592897256535,0.2726959851571678
thetaAverage,1592897256535,0.1643156604939222
engagementLevel,1592897256535,0.7071175834348542
fatigureRatio1,1592897256535,2.9523843113676613
fatigueRatio2,1592897256535,0.6025598814710059
betaAverage,1592897256537,0.14501810369377874
alphaAverage,1592897256537,0.2726959851571678
thetaAverage,1592897256537,0.1643156604939222
engagementLevel,1592897256537,0.6961097153649458
fatigureRatio1,1592897256537,3.0134971739382754
fatigueRatio2,1592897256538,0.6025598814710059
betaAverage,1592897256539,0.14501810369377874
alphaAverage,1592897256539,0.2726959851571678
thetaAverage,1592897256539,0.16974886599408667
engagementLevel,1592897256539,0.7015429208651103
fatigureRatio1,1592897256539,3.0509628789900893
fatigueRatio2,1592897256539,0.6224839206791117
betaAverage,1592897256621,0.14501810369377874
alphaAverage,1592897256622,0.2657929735070487
thetaAverage,1592897256622,0.16974886599408667
engagementLevel,1592897256622,0.715354349014626
fatigureRatio1,1592897256622,3.0033618452274666
fatigueRatio2,1592897256622,0.6386506902507902
betaAverage,1592897256623,0.1433367341339225
alphaAverage,1592897256623,0.2657929735070487
thetaAverage,1592897256623,0.16974886599408667
engagementLevel,1592897256623,0.7090284874326921
fatigureRatio1,1592897256623,3.03859190132098
fatigueRatio2,1592897256623,0.6386506902507902
betaAverage,1592897256624,0.1433367341339225
alphaAverage,1592897256624,0.2657929735070487
thetaAverage,1592897256624,0.1720342121708443
engagementLevel,1592897256624,0.7113138336094498
fatigureRatio1,1592897256624,3.054535798679646
fatigueRatio2,1592897256624,0.6472489091826276
betaAverage,1592897256757,0.1433367341339225
alphaAverage,1592897256757,0.2581990358071552
thetaAverage,1592897256757,0.1720342121708443
engagementLevel,1592897256757,0.727174682335026
